"name","lat","lng","address","detail_info"
"诚信爱家生活小铺",39.730744,116.164914,"良乡长虹东大街玉竹园小区a2号楼旁边","购物"
"圣园之家超市",39.725802,116.169712,"阳光南大街","购物"
"良乡医院-便民商店",39.742515,116.147408,"拱辰大街45号附近","购物;便利店"
"福源旭日消防建材",39.72937,116.151117,"良乡永林建材城东侧","购物"
"嘿客",39.731142,116.149524,"良乡拱辰南大街44号荣鹏花园底商","购物"
"百思盛批发",39.737505,116.153368,"良乡中路7号附近","购物;便利店"
"浩源批发",39.732535,116.152015,"云南过桥米线(南关东路)附近","购物;便利店"
"昆仑好客(常庄村)",39.72208,116.15738,"良乡","购物;便利店"
"悠客冷饮便利店",39.738736,116.148225,"拱辰南大街153号附近","购物;便利店"
"红华商店",39.737744,116.150908,"良乡镇文化路15号","购物;便利店"
"新通商店",39.731788,116.168078,"东杨庄村附近","购物;便利店"
"平价商店(鹏园医院东北)",39.73116,116.168329,"黄良路(东羊庄村村民委员会东北)","购物;便利店"
"鑫奇商店",39.743188,116.15719,"多宝路1号附近","购物;便利店"
"平价商店(东杨庄)",39.731753,116.167925,"东杨庄村附近","购物;便利店"
"广金日杂",39.73576,116.148835,"房山区拱辰南大街14-3号","购物"
"柏香源炒货店",39.739356,116.15101,"文化路35号附近","购物"
"客满多批发",39.741852,116.153908,"凯旋大街(昊天大街)","购物"
"华冠超市良乡大街店",39.746204,116.156193,"良乡昊天大街56号1楼电业医院对面","购物;超市"
"点点超市(黄辛庄店)",39.759014,116.155887,"黄辛庄东里6号楼1-4","购物;超市"
"华冠超市(行宫店)",39.755481,116.151264,"行宫二里二号楼四单元102号","购物;超市"
"点点超市(行宫店)",39.757927,116.149023,"拱辰北大街36号底商","购物;超市"
"禾美生活超市",39.754109,116.153247,"良乡政通路行宫园小区南门","购物;超市"
"子健超市",39.766476,116.170541,"长阳路口碧桂园小区内(近北亚骨科医院)","购物;超市"
"同利新创超市",39.747091,116.157899,"繁华巷9号","购物;超市"
"纳兴隆超市",39.746127,116.17039,"良乡梅花庄村","购物;超市"
"世纪福乐超市",39.766285,116.17078,"广阳西路附近","购物;超市"
"华联超市(原香路)",39.760737,116.169326,"长阳路启航国际商务会所附近","购物;超市"
"宏兴超市",39.752034,116.165391,"明源南街","购物;超市"
"天顺超市(电业医院南)",39.747378,116.157618,"繁华巷9附近","购物;超市"
"天顺超市(NO.2)",39.754798,116.153395,"行宫园二里11号","购物;超市"
"好益多超市",39.764228,116.164328,"广阳西路照相复印西北侧50米","购物;超市"
"北京良乡信廉超市",39.759012,116.15569,"拱辰","购物;超市"
"好宜家超市",39.754796,116.161853,"北京市房山区明源路2号楼","购物;超市"
"客满便利超市",39.761623,116.155109,"良乡黄辛庄小区11号楼","购物;超市"
"兴达超市",39.744065,116.148036,"拱辰西里1号(拱辰西里东)","购物;超市"
"鸿运超市",39.748665,116.166892,"梅花街65号(梅花庄村村民委员会东北)","购物;超市"
"一步超市",39.752256,116.165265,"北京市房山区明源南街","购物;超市"
"华冠便利超市",39.747828,116.156141,"昊天大街56附近","购物;超市"
"红运发超市",39.76318,116.156191,"黄辛庄东里14号","购物;超市"
"北京市金太阳超市",39.758796,116.169417,"北京市房山区","购物;超市"
"为华超市",39.756447,116.157328,"行宫东街北京天瑞昱祥文化传播有限公司附近","购物;超市"
"华日超市",39.754789,116.157783,"明源路1号旭日嘉业快捷酒店附近","购物;超市"
"百货超市",39.746682,116.156451,"北京市房山区","购物;超市"
"2元起百货超市",39.745743,116.148206,"北京市房山区拱辰大街","购物;超市"
"康乐.美佳美超市",39.74771,116.15456,"良乡体育场路","购物;超市"
"华冠便利超市",39.7549,116.161591,"明源东街8号送变电站社区","购物;便利店"
"联华烟酒超市",39.745206,116.147129,"良乡拱辰西里6号楼1单元101号楼","购物;超市"
"易捷便利店(物业公司卫生所西北)",39.7563,116.160714,"良乡昊天大街1号","购物;便利店"
"每天美批发",39.74522,116.147605,"拱辰大街甲27号","购物;便利店"
"高华兴盛小小店",39.761627,116.155179,"良乡黄辛庄小区11号楼底商","购物;超市"
"天地情",39.755216,116.161115,"凯旋大街","购物;便利店"
"昊昊微利百货商店",39.752927,116.15967,"凯旋大街附近","购物;便利店"
"八角商店",39.745979,116.158152,"繁华路附近","购物;便利店"
"天意商店",39.749578,116.149545,"京周路附近","购物;便利店"
"茹春平价商店",39.747587,116.164961,"梅花街7号附近","购物;便利店"
"百货商店(房山区拱辰街道后店村文体大院西北)",39.753967,116.166012,"明源路(房山区拱辰街道后店村文体大院西北)","购物;便利店"
"小不点商店",39.748733,116.153131,"建华路10号","购物;便利店"
"奥龙五金日杂百货",39.7454,116.147614,"拱辰大街甲27号","购物"
"北京昌瑞祥日杂店",39.745376,116.147534,"拱辰大街附近","购物;便利店"
"梦莹平价商品屋",39.748736,116.153444,"良乡体育场路良乡第五小学(良乡五小)对面","购物"
"小土豆副食商店",39.749024,116.155412,"体育场路3号附近","购物"
"华冠超市(csd店)",39.770513,116.17134,"长阳镇昊天北大街38号","购物;超市"
"华峰超市",39.787126,116.168491,"王佐乡王庄村114号","购物;超市"
"天顺超市",39.775202,116.166471,"G4京港澳高速附近","购物;超市"
"京西超市",39.788555,116.168609,"北京市丰台区","购物;超市"
"霞飞超市",39.78046,116.148808,"良三路附近","购物;超市"
"王庄综合超市",39.787697,116.168981,"王佐镇王庄村119号","购物;便利店"
"物美超市(云岗店)",39.816488,116.170437,"云岗南区东里3号","购物;超市"
"恒源超市",39.815114,116.162362,"北京市丰台区云岗南宫福宫路(恒源超市东)","购物;超市"
"金誉悦购超市",39.798032,116.160928,"北京市丰台区良三路","购物;超市"
"子健购物",39.812162,116.161596,"福宫路43号","购物;超市"
"子健超市",39.815598,116.156587,"北京市丰台区","购物;超市"
"家兴超市",39.794992,116.156588,"北京市丰台区","购物;超市"
"云岗恒源超市青格勒串吧",39.815114,116.162365,"北京丰台区云岗南宫恒源超市","购物;超市"
"志岚强超市",39.818385,116.150909,"云岗西路西口","购物;超市"
"福海绿源超市",39.817954,116.154144,"云岗西路附近","购物;超市"
"迎客隆综合超市",39.81659,116.152699,"王佐镇云岗东王佐55号","购物;超市"
"男孩女孩超市",39.814542,116.164447,"文西路西200米","购物;超市"
"新疆特产超市",39.815367,116.162944,"北京市丰台区","购物;超市"
"金爱商店",39.811639,116.162831,"中国税务(南宫社区卫生服务站北)附近","购物;便利店"
"小乖洋超市",39.816077,116.161746,"云岗西路12-3号","购物;便利店"
"云兰小卖部",39.817756,116.154884,"云岗西路15号附近","购物;便利店"
"心旺达商店",39.814691,116.168813,"北京市丰台区","购物;便利店"
"南宫广义商店",39.811964,116.162324,"福宫路62号(南宫温泉水世界东)","购物;便利店"
"鑫宇诚信商店",39.816077,116.161746,"大灰厂路与福宫路交叉口西北50米","购物;便利店"
"航天华盛生活超市",39.823001,116.153714,"东王佐北路9号","购物;超市"
